trans_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,customer_id
838407.0,8/27/2022 21:28,6575350000000000.0,"fraud_Thakkar, Mangat and Bora Pvt Ltd",online_shopping,225.96,Yashvi,Thaker,F,"H.No. 41, Choudhry Path, Bharatpur 906591",Satna,Arunachal Pradesh,-74.503535,95.413058,224540.0,,7/20/1953,-74.508767,95.4127,1.0,
658386.0,1/19/2023 22:49,4469130000000000.0,"fraud_Raman, Vaidya and Mahal Pvt Ltd",online_shopping,7774.28,Suhana,Srivastava,M,"H.No. 66, Brahmbhatt Chowk, Kottayam-438509",Rajkot,Telangana,-68.467579,-11.098594,19752.0,Forest/woodland manager,,-68.458937,-11.096239,1.0,5.3e+18
598666.0,11/4/2023 3:20,342209000000000.0,fraud_Goel-Lalla Pvt Ltd,fitness_and_medical,9174.63,Mannat,Sandal,M,"900, Amble Chowk, North Dumdum 999984",Solapur,Tripura,21.4874535,21.965756,101958.0,Office manager,9/3/1949,21.493502,21.970287,0.0,
,3/10/2024 18:44,3528070000000000.0,fraud_Upadhyay-Anne Pvt Ltd,online_shopping,,Anika,Sami,F,"H.No. 969, Kaur Street, Thoothukudi-391842",Tenali,Nagaland,0.409935,-0.989054,177141.0,"Buyer, industrial",7/3/1951,0.400653,-0.975362,0.0,-4.64e+18
582155.0,7/13/2022 21:04,676330000000.0,fraud_Randhawa LLC Pvt Ltd,online_shopping,6144.89,Vivaan,Basak,F,"22, Lall Road, Fatehpur 249018",Hindupur,Jharkhand,,72.074634,812764.0,Building surveyor,6/29/1999,,72.089662,0.0,8.77e+18
520613.0,10/5/2023 17:31,4358590000000.0,fraud_Sani-Hegde Pvt Ltd,online_shopping,4566.3,Gatik,Suresh,F,"42, Char Nagar, Bhopal 840795",Guna,,21.4194335,130.572458,183925.0,Town planner,9/3/1995,21.40241,130.583377,0.0,5.45e+18
994565.0,12/22/2022 0:12,3507110000000000.0,"fraud_Bawa, Saini and Viswanathan Pvt Ltd",entertainment,9157.91,Kiara,Sani,M,"H.No. 86, Andra Path, Allahabad 579721",Satara,Kerala,69.861613,-2.25597,421734.0,"Psychotherapist, child",6/14/1993,69.875524,-2.249935,1.0,6.53e+18
412272.0,5/3/2023 23:45,,,fitness_and_medical,2494.67,Pranay,Bhargava,F,"H.No. 17, Chanda, Karimnagar 962479",Satara,Manipur,54.692979,,106426.0,,6/17/1991,54.673036,-21.093431,1.0,7.58e+18
838407.0,8/27/2022 21:28,6575350000000000.0,"fraud_Thakkar, Mangat and Bora Pvt Ltd",online_shopping,225.96,Yashvi,Thaker,F,"H.No. 41, Choudhry Path, Bharatpur 906591",Satna,Arunachal Pradesh,-74.503535,95.413058,224540.0,,7/20/1953,-74.508767,95.4127,1.0,
613699.0,9/14/2022 0:48,344968000000000.0,"fraud_Dhaliwal, Keer and Gandhi Pvt Ltd",online_shopping,,Oorja,Raju,F,"804, Tripathi Path, Proddatur 419925",Chinsurah,Assam,-9.679582,51.889236,896806.0,,,-9.676239,51.897704,0.0,8.86e+18
453900.0,12/29/2022 12:35,376969000000000.0,fraud_Varma-Hayre Pvt Ltd,fitness_and_medical,5386.64,,Talwar,M,"43/283, Agate Chowk, Mahbubnagar-023752",Madanapalle,Odisha,-30.35083,,767684.0,Economist,,-30.349805,-87.890273,1.0,
470387.0,,30186900000000.0,fraud_Lala-Dash Pvt Ltd,fitness_and_medical,6511.84,Alia,Cherian,F,,Hajipur,Tripura,,-127.390149,298931.0,Trade mark attorney,1/18/1954,5.643968,-127.381232,0.0,
954667.0,10/20/2022 7:30,341097000000000.0,,online_shopping,3702.2,,Tank,M,"H.No. 73, Chandra Nagar, Parbhani 108883",,Mizoram,41.3165765,52.765368,675604.0,"Administrator, charities/voluntary organisations",,41.315856,52.777245,0.0,5.04e+18
997544.0,4/29/2023 0:37,501889000000.0,fraud_Joshi-Soni Pvt Ltd,travel,4000.92,Riaan,,M,"H.No. 44, Lad Nagar, Bhubaneswar-225630",Varanasi,West Bengal,-73.614622,-88.761696,439302.0,Microbiologist,6/30/2002,-73.601002,-88.747408,1.0,4.91e+18
871048.0,7/17/2023 16:09,4.69813e+18,"fraud_Comar, Raval and Kibe Pvt Ltd",travel,7724.33,Rania,Mall,M,"607, Mannan Chowk, Deoghar 317403",Khandwa,Madhya Pradesh,-29.648039,-105.056072,265978.0,Gaffer,7/29/1944,-29.633082,-105.050138,1.0,8.78e+18
265623.0,6/15/2022 10:05,4836290000000000.0,fraud_Lata-Sule Pvt Ltd,travel,6644.09,Farhan,Basu,F,"85, Shan Zila, Phagwara-356850",Dehradun,Andhra Pradesh,88.287995,7.309939,823498.0,Production engineer,7/9/1968,88.294223,7.308595,0.0,-8.79e+18
557592.0,6/7/2023 18:41,6011170000000000.0,"fraud_Sankar, Char and Bahl Pvt Ltd",online_shopping,9040.57,Yuvaan,Kapadia,M,"10/61, Srinivas Ganj, Dibrugarh 767840",Bhiwani,Arunachal Pradesh,-21.041895,154.878088,547736.0,"Programme researcher, broadcasting/film/video",2/20/1994,-21.041221,154.860243,0.0,-3.66e+18
148050.0,12/23/2023 3:32,3586530000000000.0,,travel,9361.23,Hridaan,Bhatnagar,F,"733, Krishnamurthy Circle, Panvel 776681",Raipur,Madhya Pradesh,58.851591,99.882104,660282.0,"Development worker, community",7/21/1945,58.855312,99.878872,0.0,-1.79e+18
658386.0,1/19/2023 22:49,4469130000000000.0,"fraud_Raman, Vaidya and Mahal Pvt Ltd",online_shopping,7774.28,Suhana,Srivastava,M,"H.No. 66, Brahmbhatt Chowk, Kottayam-438509",Rajkot,Telangana,-68.467579,-11.098594,19752.0,Forest/woodland manager,,-68.458937,-11.096239,1.0,5.3e+18
768781.0,5/29/2023 23:27,5430620000000000.0,fraud_Ahluwalia-Bhasin Pvt Ltd,travel,3609.57,Ehsaan,Subramanian,F,"12, Rajan Marg, Mau 502940",Visakhapatnam,Odisha,10.850131,33.40789,586115.0,,9/20/1975,10.830398,33.392503,1.0,5.29e+18
907278.0,1/2/2023 5:02,4983320000000000.0,fraud_Srinivas and Sons Pvt Ltd,travel,8293.69,Aarush,Shetty,M,"H.No. 035, Kant Nagar, Mysore 220223",Kochi,Tripura,-46.165941,-29.327561,667578.0,Tourism officer,9/19/1981,-46.155137,-29.342977,0.0,-7.84e+18
,4/25/2023 18:54,3599820000000000.0,fraud_Tata-Randhawa Pvt Ltd,entertainment,1045.72,Bhamini,Bobal,M,"45, Roy Nagar, Kollam-949563",Mirzapur,Tripura,,-132.657222,850503.0,Geographical information systems officer,5/18/1988,17.377085,-132.638588,1.0,-6.14e+18
440525.0,11/6/2023 0:06,213185000000000.0,"fraud_Walia, Dada and Chaudry Pvt Ltd",fitness_and_medical,2600.41,Zara,Badami,M,"H.No. 917, Chawla Marg, Khandwa 585652",Patiala,Madhya Pradesh,,68.633687,831219.0,Armed forces training and education officer,8/2/1983,-13.454746,68.624796,1.0,3.82e+18
196674.0,9/24/2023 4:29,6541050000000000.0,fraud_Hans and Sons Pvt Ltd,online_shopping,7258.02,Lagan,Mane,M,,Rampur,Gujarat,10.557664,-131.061505,222549.0,Furniture designer,2/26/1996,10.544372,-131.060988,1.0,1.14e+18
782247.0,12/18/2023 10:30,4136280000000.0,fraud_Kumar-Khurana Pvt Ltd,entertainment,9513.99,Krish,,M,"55, Suresh Path, Nanded 266376",Katni,Haryana,43.6046265,-3.83238,714329.0,"Engineer, drilling",2/18/1993,43.618941,-3.812569,0.0,-8.13e+18
165586.0,12/30/2022 17:27,4233220000000000.0,"fraud_Gokhale, Rajagopal and Gala Pvt Ltd",travel,7834.5,Hazel,Balay,F,"54, Kumer Nagar, Suryapet 222256",Ramgarh,,-64.5780485,-149.601254,,Architectural technologist,,-64.584987,-149.591118,1.0,-6.32e+18
383119.0,4/24/2022 16:44,2477590000000000.0,fraud_Iyengar LLC Pvt Ltd,fitness_and_medical,5713.61,Elakshi,,M,"46, Dey Zila, Guntur-354847",Kanpur,,-87.4309985,-115.612112,913541.0,Toxicologist,6/13/2003,,-115.613344,,9.28e+17
968309.0,1/21/2023 16:57,577212000000.0,fraud_Raval Inc Pvt Ltd,fitness_and_medical,5976.46,Shamik,Dhawan,F,"31, Sampath Ganj, Berhampur 228615",Chandrapur,,35.9921045,119.491506,906879.0,"Research officer, political party",7/8/1971,36.001323,119.489458,1.0,-5.99e+18
326747.0,3/19/2023 21:22,344831000000000.0,fraud_Goel-Roy Pvt Ltd,online_shopping,3942.49,Vedika,Raja,,"624, Tella Chowk, Amaravati-430247",Jodhpur,Nagaland,45.37465,0.140855,767597.0,"Engineer, civil (consulting)",8/1/1955,45.363545,0.13021,0.0,-5.59e+18
768377.0,9/23/2022 13:21,4655190000000.0,"fraud_Grewal, Bains and Dua Pvt Ltd",travel,603.38,Aniruddh,Tailor,F,"40, Atwal Zila, Rajahmundry-924874",Thiruvananthapuram,Jharkhand,-86.212743,-7.165466,593198.0,"Teacher, special educational needs",9/29/1966,-86.202474,-7.170345,1.0,7.64e+18
245338.0,1/11/2024 7:58,2257620000000000.0,"fraud_Kakar, Borde and Borra Pvt Ltd",fitness_and_medical,8156.97,Aarav,Thaman,M,"H.No. 216, Dyal Road, Tumkur-515518",Ballia,Telangana,1.4086705,90.460651,555803.0,"Editor, film/video",2/24/1979,1.394847,90.480218,0.0,7.72e+18
357033.0,,213181000000000.0,fraud_Borah-Mander Pvt Ltd,entertainment,3310.52,Anahi,Varma,M,"H.No. 384, Shan Ganj, Rewa-428439",Kolkata,Karnataka,73.4398,127.55865,492873.0,"Administrator, sports",8/24/1941,73.42002,127.578092,0.0,-4.98e+18
414897.0,11/7/2022 13:48,30292800000000.0,"fraud_Bawa, Chowdhury and Lad Pvt Ltd",online_shopping,1894.96,Zain,Chaudry,M,"31/401, Sule Road, Erode 933060",Sagar,Jharkhand,-13.634188,64.057647,821205.0,"Administrator, Civil Service",3/20/1971,-13.616013,64.073214,0.0,8.16e+18
738590.0,5/23/2022 16:15,3596050000000000.0,"fraud_Butala, Deol and Dass Pvt Ltd",online_shopping,3782.38,Nishith,Krishna,M,"71/29, Sathe Circle, Kochi-998479",Chittoor,Sikkim,40.423335,-155.033693,,"Administrator, arts",9/20/1991,40.405102,-155.028946,0.0,-2.78e+17
350561.0,11/3/2023 14:21,3505750000000000.0,"fraud_Venkataraman, Sha and Tata Pvt Ltd",travel,337.22,Indrajit,Kulkarni,F,"14/30, Rege Path, Pallavaram 217341",Bidhannagar,Uttarakhand,50.261474,-137.067878,524051.0,"Journalist, magazine",3/30/1998,50.266216,,1.0,4.47e+18
,,3549250000000000.0,fraud_Sharma-Dhar Pvt Ltd,entertainment,501.09,Abram,Sathe,F,"H.No. 491, Kata Path, Shivpuri-796482",Agra,Jharkhand,24.6482135,-121.314922,92467.0,Chiropractor,6/3/1975,24.660411,-121.298945,1.0,4.18e+18
391018.0,1/16/2024 8:40,378094000000000.0,fraud_Shah-Loyal Pvt Ltd,entertainment,9861.9,Ranbir,,F,"27, Bakshi Chowk, Berhampore 290816",Machilipatnam,,,66.993986,178787.0,Television camera operator,3/29/1981,55.459155,,1.0,-4.04e+18
,4/5/2024 15:49,30487200000000.0,fraud_Arora-Ram Pvt Ltd,fitness_and_medical,1531.84,Jayesh,Barad,F,"58, Iyengar Street, Faridabad-868031",Aizawl,Odisha,-4.336827,4.358267,166821.0,,6/9/2002,-4.340349,4.344581,1.0,-6.93e+18
367810.0,9/27/2022 18:44,4963960000000000.0,fraud_Mander Inc Pvt Ltd,entertainment,5301.89,Vardaniya,Dey,F,"14/54, Sinha Ganj, Chinsurah-924931",Ratlam,Maharashtra,-86.4077805,81.654776,125986.0,Exhibition designer,1/10/1971,-86.394438,81.644205,1.0,8.58e+18
,,4859780000000000.0,fraud_Luthra-Contractor Pvt Ltd,entertainment,4206.01,Nirvaan,Kade,M,"H.No. 31, Venkatesh Zila, Kakinada 881042",,Manipur,-36.37544,-178.929796,375413.0,Orthoptist,12/1/1997,,-178.949499,,-1.5e+18
825718.0,7/7/2023 7:02,4126110000000000.0,,entertainment,9139.49,Bhavin,Roy,M,,Rourkela,Meghalaya,,-8.62593,,Comptroller,10/20/1994,-14.437954,-8.607795,,6.24e+18
125804.0,12/10/2022 20:23,6011590000000000.0,fraud_Basu LLC Pvt Ltd,online_shopping,1726.66,Anika,Chowdhury,M,"H.No. 43, Sethi Path, Sri Ganganagar 373963",Meerut,Mizoram,31.019427,107.235868,810138.0,"Research officer, trade union",6/23/1946,31.029955,107.247011,1.0,-8.93e+18
791723.0,9/11/2023 6:49,,"fraud_Bora, Bhat and Baral Pvt Ltd",entertainment,442.6,Aarav,Tak,M,,Tumkur,Uttarakhand,9.5092065,-147.048882,370285.0,Public house manager,,9.51014,-147.04357,,-8.53e+18
203410.0,1/12/2023 16:02,3507480000000000.0,"fraud_Gole, Chopra and Rao Pvt Ltd",travel,,Aradhya,Ramesh,M,"H.No. 34, Kurian Street, New Delhi-872893",Panipat,Goa,82.1617625,-34.020251,127680.0,Fine artist,4/3/1941,82.145762,-34.001957,0.0,-3.19e+17
951618.0,11/16/2022 2:58,340560000000000.0,fraud_Raju Ltd Pvt Ltd,online_shopping,4796.18,Jiya,Ratti,M,"H.No. 267, Walia Street, Udupi-700043",Madanapalle,Madhya Pradesh,78.0376835,171.548296,222004.0,"Psychologist, educational",10/8/1963,78.026933,171.556336,0.0,4.44e+18
125683.0,12/20/2023 0:33,6011750000000000.0,fraud_Chanda Ltd Pvt Ltd,online_shopping,9134.47,Oorja,Dixit,M,"H.No. 439, Shenoy Path, Khora  026981",Hosur,Madhya Pradesh,-79.7860845,105.933647,581269.0,Tourism officer,12/24/1947,-79.798247,105.946501,1.0,-6.87e+18
264969.0,1/4/2024 19:30,374160000000000.0,"fraud_Kumar, Kade and Hayer Pvt Ltd",online_shopping,6618.64,Kiaan,Khurana,F,"27/291, Khatri Circle, Kurnool-547979",Navi Mumbai,,-4.139387,163.538053,156015.0,Ambulance person,6/13/1999,-4.143541,163.527901,1.0,-9.14e+18
808146.0,2/6/2023 14:59,6585320000000000.0,fraud_Sarkar-Ratti Pvt Ltd,online_shopping,1655.54,Kismat,Setty,M,"02, Lala Nagar, Etawah-420074",Proddatur,Gujarat,-87.518676,-76.929932,458731.0,Hospital pharmacist,3/2/1967,-87.538621,-76.937316,1.0,-9.09e+18
870637.0,9/28/2022 11:29,3507960000000000.0,"fraud_Suri, Sahota and Kannan Pvt Ltd",online_shopping,1744.89,Neelofar,,M,,Akola,Bihar,33.679167,,587709.0,Public house manager,10/31/1963,33.673505,-147.319671,0.0,2.85e+18
748043.0,6/30/2023 18:40,3535110000000000.0,"fraud_Behl, Saha and Varma Pvt Ltd",entertainment,3167.64,Ranbir,Sastry,,"H.No. 241, Butala Street, Khandwa 859997",Rohtak,Madhya Pradesh,21.40751,0.453723,255371.0,Futures trader,5/6/1952,21.403584,0.444523,1.0,
981028.0,12/21/2022 18:00,4209630000000000.0,fraud_Sankar-Varkey Pvt Ltd,entertainment,3790.92,Rasha,Baral,M,"27, Bhatt Road, Sri Ganganagar 024022",Bhilai,Uttar Pradesh,-56.074105,23.245722,364904.0,"Conservator, museum/gallery",3/3/1979,-56.068978,23.260681,1.0,8.59e+18
383119.0,4/24/2022 16:44,2477590000000000.0,fraud_Iyengar LLC Pvt Ltd,fitness_and_medical,5713.61,Elakshi,,M,"46, Dey Zila, Guntur-354847",Kanpur,,-87.4309985,-115.612112,913541.0,Toxicologist,6/13/2003,,-115.613344,,9.28e+17
652042.0,10/24/2023 18:12,4.56922e+18,"fraud_Andra, Walia and Suri Pvt Ltd",entertainment,7293.97,Lakshay,Bava,M,"H.No. 85, Biswas Zila, Noida-363987",Raiganj,Sikkim,82.109083,-63.194746,804888.0,"Administrator, charities/voluntary organisations",11/29/2005,82.117448,,1.0,3.73e+18
320894.0,2/8/2023 3:28,371338000000000.0,fraud_Apte Group Pvt Ltd,entertainment,1455.26,Zara,Wali,F,"28, Bhalla, Begusarai 183881",Durg,Jharkhand,74.8902975,179.123924,361281.0,Communications engineer,10/4/2005,74.87075,179.109965,0.0,6.41e+18
160572.0,4/13/2024 20:29,3548330000000000.0,"fraud_Ratti, Rana and Vaidya Pvt Ltd",online_shopping,5766.94,,Issac,F,"86, Bhargava Circle, Bijapur-782793",,Tamil Nadu,-54.809309,-51.095182,720432.0,Air traffic controller,11/9/1951,-54.791777,-51.105558,1.0,
964885.0,8/30/2022 12:38,340373000000000.0,"fraud_Bava, Uppal and Grewal Pvt Ltd",online_shopping,4874.73,Shlok,Lalla,F,"H.No. 77, Grover Marg, Varanasi 566673",Ratlam,Himachal Pradesh,61.9917925,-31.653616,438957.0,Social researcher,10/4/1978,62.000884,-31.642418,0.0,8.79e+18
577322.0,7/25/2023 3:55,6011980000000000.0,fraud_Wali-Butala Pvt Ltd,fitness_and_medical,8456.15,Vivaan,Lata,F,"71, Grover Zila, Jalna-977706",Visakhapatnam,Chhattisgarh,12.8639885,-162.269705,456229.0,"Designer, interior/spatial",5/3/1962,12.844944,-162.272224,0.0,6.52e+18
954550.0,10/6/2022 12:31,4.39218e+18,fraud_Deol LLC Pvt Ltd,entertainment,5838.64,Raghav,Malhotra,F,"19/493, Loyal Street, Bettiah 904658",Thanjavur,Andhra Pradesh,-63.620463,-56.261547,739524.0,Retail banker,8/20/1944,-63.639625,-56.274243,0.0,-5.37e+18
653585.0,8/5/2022 2:11,3589120000000000.0,fraud_Anne-Mandal Pvt Ltd,online_shopping,2276.34,Ela,Chopra,F,"62/554, Sarna Chowk, Junagadh-571540",Katni,Mizoram,47.6205995,-32.978088,461185.0,Chief Financial Officer,11/9/1942,47.611256,-32.962146,1.0,-7.46e+18
,8/6/2022 2:58,5374070000000000.0,fraud_Vaidya Group Pvt Ltd,entertainment,4811.79,Alisha,Dube,M,"H.No. 114, Ravi Nagar, Madanapalle-135673",Ongole,,52.670846,40.930961,297793.0,Emergency planning/management officer,4/24/2003,52.683514,40.950747,0.0,
693200.0,6/15/2023 17:16,6529650000000000.0,"fraud_Raju, Magar and Gaba Pvt Ltd",travel,7448.37,Siya,Jhaveri,M,,Chittoor,Karnataka,11.716837,67.641053,812457.0,Community arts worker,4/13/1984,11.703021,67.633606,1.0,3.87e+18
839892.0,9/30/2023 14:56,38509500000000.0,"fraud_Sunder, Roy and Devan Pvt Ltd",entertainment,2568.42,Alia,Chatterjee,F,"55/13, Vora Nagar, Dhanbad-593857",Visakhapatnam,Odisha,5.1188755,14.297156,474599.0,Manufacturing engineer,5/15/1952,5.12872,14.314402,,8.92e+18
682344.0,6/5/2022 18:32,676391000000.0,fraud_Sane Group Pvt Ltd,entertainment,1486.09,Divit,Ramachandran,M,"H.No. 85, Reddy Street, Vellore 457083",Gudivada,Jharkhand,-52.7585555,58.554626,308282.0,Astronomer,4/8/1943,-52.761949,58.53825,1.0,-4.95e+18
171893.0,4/30/2023 11:43,4670900000000000.0,fraud_Rastogi Inc Pvt Ltd,entertainment,5677.85,Ojas,Bera,M,"59, Mall, Naihati 057213",Saharsa,Sikkim,,39.983677,391629.0,Food technologist,11/1/1989,39.561746,39.997473,0.0,1.1e+18
,11/14/2022 9:49,3564570000000000.0,"fraud_Issac, Kumer and Warrior Pvt Ltd",travel,5160.22,Yuvraj ,Sant,F,"856, Roy, Vasai-Virar-377379",,,79.6773275,-19.590298,969504.0,Advertising account planner,7/4/1949,79.681006,-19.601818,1.0,-3.11e+18
632111.0,1/12/2024 19:30,586216000000.0,fraud_Korpal LLC Pvt Ltd,entertainment,1284.6,Abram,Sridhar,M,"14/04, Bassi Street, Agartala-349992",Hosur,Uttar Pradesh,59.999081,154.268329,383849.0,Curator,,60.017168,154.279997,0.0,-7.75e+18
237513.0,12/15/2022 17:44,5123160000000000.0,,,5573.82,Anahita,Randhawa,F,"59/75, D’Alia Chowk, Srikakulam 301851",Kishanganj,Punjab,75.5039135,16.389932,911314.0,Fine artist,2/3/1962,75.494146,16.401705,1.0,-4.03e+18
181661.0,3/9/2023 1:58,572275000000.0,fraud_Rattan Inc Pvt Ltd,online_shopping,9869.15,Kartik,Baria,M,"H.No. 04, Bhat Circle, Pondicherry-020929",Panvel,Bihar,37.9205525,62.596363,287652.0,Magazine journalist,10/19/1943,37.92287,62.610864,1.0,
485359.0,2/4/2023 21:59,30285700000000.0,"fraud_Kapadia, Warrior and Gole Pvt Ltd",,5628.53,Farhan,Dugar,M,"82/773, Rattan Path, Kanpur 246396",Kozhikode,Maharashtra,-33.086309,35.406895,341336.0,Financial risk analyst,10/30/1998,-33.096848,35.425677,0.0,2.85e+18
107708.0,10/23/2023 10:06,4908210000000000.0,fraud_Babu-Goyal Pvt Ltd,,2776.53,Ryan,,F,"203, Kadakia Zila, Siwan 978580",Rajahmundry,Goa,,-115.048332,958498.0,,7/13/1949,60.059767,-115.03332,1.0,3.2e+18
729679.0,,4180720000000.0,"fraud_Mahajan, Yadav and Suresh Pvt Ltd",travel,9390.84,Myra,Ahuja,M,"30/727, Bhatt Nagar, Haldia 578133",Nashik,Odisha,,34.589278,552484.0,Retail merchandiser,5/3/1997,,34.576174,0.0,3.54e+18
917208.0,12/10/2022 18:15,,fraud_Behl-Setty Pvt Ltd,fitness_and_medical,6684.4,Devansh,Malhotra,F,"89, Sawhney Circle, Tinsukia-841193",Durg,Uttarakhand,,-113.629096,646219.0,Armed forces technical officer,10/31/1970,6.260475,-113.616211,1.0,
511005.0,6/13/2022 9:46,4.44342e+18,fraud_Sastry-Dubey Pvt Ltd,,8437.21,Kismat,Kalla,F,"H.No. 78, Kar Street, Raipur 493233",Rourkela,Meghalaya,6.673446,,653447.0,,,6.680722,-79.105443,1.0,2.31e+17
869222.0,10/9/2022 22:13,4362200000000.0,,travel,180.04,Abram,Khosla,M,"053, Wali Ganj, Bokaro-956981",Dhanbad,Odisha,39.54427,17.365921,461888.0,Phytotherapist,1/24/1974,39.531661,17.361999,0.0,1.75e+18
910324.0,4/7/2024 12:27,4541990000000000.0,fraud_Raman-Ram Pvt Ltd,entertainment,9359.42,Oorja,Srivastava,F,"20/029, Khanna Ganj, Nagercoil 457969",Muzaffarpur,West Bengal,12.790652,,750268.0,Event organiser,7/22/1966,12.781988,40.087064,1.0,-1.84e+18
194941.0,3/25/2023 6:25,4.05572e+18,fraud_Bala Ltd Pvt Ltd,online_shopping,,Advika,Virk,F,"880, Borde Chowk, Ambala-606482",Gwalior,Tripura,,-86.105888,671453.0,Financial adviser,3/8/1980,41.098969,-86.103745,0.0,3.95e+18
685416.0,,4273900000000000.0,"fraud_Hora, Tella and Bawa Pvt Ltd",online_shopping,3294.28,,Soni,F,"728, Anne Road, Madhyamgram-169150",Shahjahanpur,Punjab,31.0135865,-134.108347,509899.0,Public relations account executive,7/27/1996,31.002006,-134.121969,1.0,6.15e+18
,12/31/2023 18:18,378029000000000.0,"fraud_Johal, Desai and Gill Pvt Ltd",entertainment,7314.79,,Rama,F,,Morbi,Nagaland,-3.3199455,-60.881237,394725.0,,,,-60.879536,0.0,-3e+18
576334.0,10/2/2022 23:52,213198000000000.0,fraud_Chada-Vohra Pvt Ltd,travel,7816.51,Saira,Sunder,F,"16/683, Bhat Road, Sagar-569068",Moradabad,Madhya Pradesh,31.2805,134.436932,720787.0,Conference centre manager,10/1/1972,31.292036,134.436502,0.0,3.8e+17
815727.0,3/5/2023 5:50,582182000000.0,fraud_Bora and Sons Pvt Ltd,entertainment,7647.57,Baiju,Sarma,M,"61, Devi Chowk, Ozhukarai-982763",Ajmer,Kerala,-23.8477375,-40.13154,110796.0,Therapeutic radiographer,10/15/1939,-23.8581,,0.0,-6.34e+18
669216.0,4/4/2023 19:59,213163000000000.0,"fraud_Sachdeva, Dalal and Garg Pvt Ltd",entertainment,9153.11,Saira,,M,"83, Sridhar Ganj, Tinsukia-703872",Bettiah,,,,387300.0,Chemical engineer,,-60.086841,161.923162,0.0,2.86e+18
198642.0,4/1/2024 4:34,2675200000000000.0,"fraud_Dugar, Zachariah and Shan Pvt Ltd",,,Chirag,Chana,M,"39/984, Amble Zila, Unnao 842465",Dibrugarh,Tripura,52.45132,150.975561,902549.0,Agricultural consultant,2/21/1949,52.462517,150.988001,0.0,-4.92e+17
720262.0,1/25/2023 19:54,30589200000000.0,"fraud_Choudhry, Bhagat and Chaudhry Pvt Ltd",fitness_and_medical,,Armaan,Loyal,F,"94, Mangal Street, Singrauli 379590",Kolkata,,16.1022455,158.185137,953982.0,"Clinical scientist, histocompatibility and immunogenetics",9/28/1949,16.095104,158.197194,0.0,-4.53e+18
211818.0,8/29/2023 9:39,4790770000000000.0,fraud_Talwar-Chaudhry Pvt Ltd,entertainment,,Elakshi,Sagar,M,"746, Guha Nagar, Chandigarh-723287",Aurangabad,Odisha,,120.096578,637250.0,Prison officer,9/12/1986,65.485576,120.095538,1.0,-1.6e+18
840640.0,5/18/2023 18:14,6011580000000000.0,"fraud_Toor, Mane and Din Pvt Ltd",online_shopping,9980.29,Parinaaz,Raju,M,"198, Venkatesh Road, Ramgarh-523668",Jamalpur,Sikkim,-63.4240665,84.064138,344870.0,Private music teacher,7/26/1943,-63.436005,84.059183,0.0,5.22e+18
687059.0,,376682000000000.0,fraud_Lala-Rastogi Pvt Ltd,online_shopping,154.59,,Choudhry,F,"H.No. 030, Kala Road, Shivpuri 908646",Srinagar,Andhra Pradesh,,-124.721849,80008.0,"Pharmacist, community",2/16/1943,-11.092913,-124.710077,1.0,9.15e+18
409833.0,2/24/2024 20:13,4897800000000.0,fraud_Vaidya-Dugal Pvt Ltd,travel,7040.43,Renee,Choudhary,M,,Shahjahanpur,Uttarakhand,77.005772,123.523035,141700.0,Clothing/textile technologist,10/4/1997,77.012576,123.513727,1.0,5.06e+18
388444.0,4/14/2024 12:52,213109000000000.0,fraud_Sheth-Karan Pvt Ltd,entertainment,4420.76,Drishya,Bansal,F,"786, Gole Road, Hazaribagh-700971",Bhiwandi,Jharkhand,46.5597865,-24.453321,952576.0,"Engineer, electrical",,46.559149,-24.466601,1.0,4.45e+18
164969.0,8/16/2022 7:05,3521560000000000.0,fraud_Sabharwal-Seth Pvt Ltd,fitness_and_medical,4568.05,Raghav,Mammen,M,"34/45, Sane Road, Jamshedpur 025757",Shimla,Odisha,69.3314695,-123.68387,,Oncologist,3/2/1953,69.33919,-123.679378,1.0,-8.48e+18
452988.0,,,fraud_Mammen-Bali Pvt Ltd,entertainment,6260.92,Madhup,Kala,F,"H.No. 435, Yogi Circle, Bhilai 751435",Alwar,Tamil Nadu,,108.28099,293717.0,English as a foreign language teacher,6/18/1980,-81.356121,108.275522,0.0,8.9e+18
352107.0,5/20/2022 12:40,6544710000000000.0,fraud_Chaudry and Sons Pvt Ltd,entertainment,9687.79,Indranil,Kara,,"62, Kannan Path, Kozhikode-249462",Bardhaman,Jharkhand,-36.062224,32.713291,653751.0,Acupuncturist,6/7/1968,-36.045487,32.73245,0.0,-6.75e+18
218257.0,9/22/2023 7:34,6584210000000000.0,fraud_Devi Inc Pvt Ltd,travel,2031.93,Zaina,Rajan,,"95/17, Banerjee Street, Ulhasnagar 192704",Madanapalle,Maharashtra,-12.231597,134.976874,404159.0,"Scientist, forensic",2/27/1979,-12.24577,134.989029,1.0,6.44e+18
991241.0,5/28/2023 1:06,30373700000000.0,"fraud_Acharya, Thakkar and Biswas Pvt Ltd",travel,8897.32,Dhanuk,Kaur,F,"36/390, Lall Marg, Parbhani 087619",Kamarhati,Sikkim,-29.3443575,-164.023189,381937.0,"Designer, ceramics/pottery",,-29.325973,-164.016505,0.0,-1.09e+18
